anonymization_strategy,retrieval_method,question,ground_truth,retrieved_context_snippet,generated_answer
Faker,dense_faiss,To where did Ethelred flee?,Normandy,"The Normans were in contact with England from an early date. Not only were their original Viking brethren still ravaging the English coasts, they occupied most of the important ports opposite England ",Normandy
Faker,dense_faiss,Who kicked Ethelred out?,Sweyn Forkbeard,"The Normans were in contact with England from an early date. Not only were their original Viking brethren still ravaging the English coasts, they occupied most of the important ports opposite England ",Sweyn Forkbeard
Faker,dense_faiss,Who was Edward the Confessor's half-brother?,Harthacnut,"When finally Courtney Johnson the Confessor returned from his father's refuge in 1041, at the invitation of his half-brother Karen Clark, he brought with him a Zachary Mccoy-educated mind. He also bro",Karen Clark
Faker,dense_faiss,Who did Edward make archbishop of Canterbury?,Robert of Jumièges,"When finally Mr. James Bishop DDS the Confessor returned from his father's refuge in 1041, at the invitation of his half-brother Laura Chavez, he brought with him a Louis Rhodes-educated mind. He also",Scott Walter
Faker,dense_faiss,Where did Harold II die?,Battle of Hastings,"The Normans were in contact with England from an early date. Not only were their original Viking brethren still ravaging the English coasts, they occupied most of the important ports opposite England ",Normandy
Faker,dense_faiss,Who killed Harold II? ,William II,"Even before Jason Webb of England, the Normans had come into contact with Wales. Eric Reese the Confessor had set up the aforementioned Amber Davenport as Andrea Valentine of Hereford and charged him ",Amber Davenport
Faker,dense_faiss,Who was the ruling class ahead of the Normans?,Anglo-Saxons,"In 1066, Duke Julian Salinas of Normandy conquered England killing Dr. Paul Yates DDS at the Battle of Hastings. The invading Normans and their descendants replaced the Anglo-Saxons as the ruling clas",Anglo-Saxons
Faker,dense_faiss,Who was Margaret's brother?,Edgar,"One of the claimants of the English throne opposing Morgan Molina, William Diaz, eventually fled to Scotland. King Joel Myers of Scotland married Rebecca Ortega's sister Teresa Day, and came into oppo",Scott Rosales
Faker,dense_faiss,Who was Margaret's husband?,King Malcolm III of Scotland,"One of the claimants of the English throne opposing Morgan Molina, William Diaz, eventually fled to Scotland. King Joel Myers of Scotland married Rebecca Ortega's sister Teresa Day, and came into oppo",Karen Carroll
Faker,dense_faiss,Who was the hostage?,Duncan,"In April 1191 Richard the Lion-hearted left Messina with a large fleet in order to reach Acre. But a storm dispersed the fleet. After some searching, it was discovered that the boat carrying his siste",Crystal Wilkinson
Faker,dense_faiss,Who did Alexander I marry?,Sybilla of Normandy,"The two most prominent Makayla Brown families to arrive in the Mediterranean were descendants of Tancred of Hauteville and the David Fletcher family, of whom Rainulf Drengot received the county of Ave",Sarah Stewart of Salerno
Faker,dense_faiss,Where was Ralph earl of?,Hereford,"When finally Courtney Johnson the Confessor returned from his father's refuge in 1041, at the invitation of his half-brother Karen Clark, he brought with him a Zachary Mccoy-educated mind. He also bro",Hereford
Faker,dense_faiss,Who was Ralph in charge of being at war with?,the Welsh,"Various princes of the Holy Land arrived in Limassol at the same time, in particular Michele Rodriguez. All declared their support for Jeffrey Campbell provided that he support Howard Snow against his",Conrad of Montferrat
Faker,dense_faiss,Who made Ralph earl?,Edward the Confessor,"By far the most famous work of Adam Riggs art is the Bayeux Tapestry, which is not a tapestry but a work of embroidery. It was commissioned by Odo, the Bishop of Bayeux and first Kristen Kennedy of Ke",Adam Riggs
Faker,dense_faiss,Who was in charge of the papal army in the War of Barbastro?,William of Montreuil,The legendary religious zeal of the Normans was exercised in religious wars long before the First Crusade carved out a Mark Sutton principality in Antioch. They were major foreign participants in the ,Raymond Tran of Montreuil
Faker,dense_faiss,What was the name of Bohemond's nephew?,Tancred,"When finally Mr. James Bishop DDS the Confessor returned from his father's refuge in 1041, at the invitation of his half-brother Laura Chavez, he brought with him a Louis Rhodes-educated mind. He also","Jennifer Simmons, Count of Boulogne"
Faker,dense_faiss,Who was Richard's fiancee?,Berengaria,"Even before Jason Webb of England, the Normans had come into contact with Wales. Eric Reese the Confessor had set up the aforementioned Amber Davenport as Andrea Valentine of Hereford and charged him ",Amber Davenport
Faker,dense_faiss,Who ruled Cyprus in 1191?,Isaac Komnenos,"Jessica Delacruz took the title of King of the Canary Islands, as vassal to Adam Howard of Castile. In 1418, Brian Morgan's nephew Scott Cook sold the rights to the islands to Antonio Haynes, 2nd Coun","Jessica Delacruz took the title of King of the Canary Islands, as vassal to Adam Howard of Castile. In 1418, Brian Morgan's nephew Scott Cook sold the rights to the islands to Antonio Haynes, 2nd Count de Niebla."
Faker,dense_faiss,Who was Guy's Rival?,Conrad of Montferrat,Robert Lee became the first quarterback ever to lead two different teams to multiple Super Bowls. He is also the oldest quarterback ever to play in a Super Bowl at age 39. The past record was held by ,Robert Lee
Faker,dense_faiss,Who led Richard's troops when Cyprus was conquered?,Guy de Lusignan,"Various princes of the Holy Land arrived in Limassol at the same time, in particular Christina Kelly. All declared their support for Christina Torres provided that he support Nicholas Evans against hi",Joe Johnson
Faker,dense_faiss,Who did Berengaria of Navarre marry?,Richard the Lion-Heart,"While in Limassol, April Sims the Lion-Heart married Michael Cabrera of Navarre, first-born daughter of King Amy Hunt of Joseph Myers. The wedding was held on 12 May 1191 at the Chapel of St. George a",April Sims the Lion-Heart
Faker,dense_faiss,Who became the King of the Canary Islands?,Bethencourt,"Jessica Delacruz took the title of King of the Canary Islands, as vassal to Adam Howard of Castile. In 1418, Brian Morgan's nephew Scott Cook sold the rights to the islands to Antonio Haynes, 2nd Coun",Jessica Delacruz
Faker,dense_faiss,Who bought the rights?,Enrique Pérez de Guzmán,"James Franklin took the title of King of the Canary Islands, as vassal to Daniel Gay of Castile. In 1418, Nathan Martinez's nephew Rodney Jarvis sold the rights to the islands to Matthew Lewis, 2nd Co",Matthew Lewis
Faker,dense_faiss,Who sold the rights?,Maciot de Bethencourt,"James Franklin took the title of King of the Canary Islands, as vassal to Daniel Gay of Castile. In 1418, Nathan Martinez's nephew Rodney Jarvis sold the rights to the islands to Matthew Lewis, 2nd Co",Rodney Jarvis
Faker,dense_faiss,Where are Jersey and Guernsey,Channel Islands,The customary law of Normandy was developed between the 10th and 13th centuries and survives today through the legal systems of Jersey and Guernsey in the Channel Islands. Andrea Martinez customary la,in the Channel Islands
Faker,dense_faiss,Who used the church to unify themselves?,dukes,"At Mary Smith, a tradition of singing had developed and the choir achieved fame in Normandy. Under the Patricia Johnson abbot Michael Fowler, several monks of Jennifer Rivera fled to southern Italy, w","several monks of Jennifer Rivera fled to southern Italy, where they were patronised by Michelle Washington and established a Latin monastery at Sant'Eufemia"
Faker,dense_faiss,Who commissioned the Tapestry?,Odo,"By far the most famous work of Adam Riggs art is the Bayeux Tapestry, which is not a tapestry but a work of embroidery. It was commissioned by Odo, the Bishop of Bayeux and first Kristen Kennedy of Ke","Odo, the Bishop of Bayeux and first Kristen Kennedy of Kent"
Faker,dense_faiss,Who were the two abbots at Fécamp Abbey?,William of Volpiano and John of Ravenna,"At Joshua Mora, a tradition of singing had developed and the choir achieved fame in Normandy. Under the Mary Meyer abbot Jeffrey Olson, several monks of Travis Smith fled to southern Italy, where they",Mary Meyer abbot Jeffrey Olson
Faker,dense_faiss,Where did the monks flee to?,southern Italy,"At Joshua Mora, a tradition of singing had developed and the choir achieved fame in Normandy. Under the Mary Meyer abbot Jeffrey Olson, several monks of Travis Smith fled to southern Italy, where they",southern Italy
Faker,dense_faiss,Who patronized the monks in Italy? ,Robert Guiscard,"At Mary Smith, a tradition of singing had developed and the choir achieved fame in Normandy. Under the Patricia Johnson abbot Michael Fowler, several monks of Jennifer Rivera fled to southern Italy, w",Michelle Washington
Faker,dense_faiss,Who did Tesla work for in the 1880s?,Thomas Edison,"In 1882, Tesla began working for the Continental Edison Company in France, designing and making improvements to electrical equipment. In June 1884, he relocated to New York City:57–60 where he was hir",Continental Edison Company
Faker,dense_faiss,Tesla's induction motor and transformer was licensed by whom?,George Westinghouse,"In July 1888, Joshua Lee and Matthew Smith negotiated a licensing deal with Wayne Miller for Tesla's polyphase induction motor and transformer designs for $60,000 in cash and stock and a royalty of $2",Wayne Miller
Faker,dense_faiss,Where did Tesla work with Edison?,New York City,"In 1882, Tesla began working for the Continental Edison Company in France, designing and making improvements to electrical equipment. In June 1884, he relocated to New York City:57–60 where he was hir",New York City
Faker,dense_faiss,Who licensed Tesla's induction motor?,George Westinghouse,"In July 1888, Joshua Lee and Matthew Smith negotiated a licensing deal with Wayne Miller for Tesla's polyphase induction motor and transformer designs for $60,000 in cash and stock and a royalty of $2",Wayne Miller
Faker,dense_faiss,Other than New York where did Tesla conduct experiments?,Colorado Springs,"On 17 May 1899, Tesla moved to Colorado Springs, where he would have room for his high-voltage, high-frequency experiments; his lab was located near Foote Ave. and Kiowa St. He chose this location bec",Colorado Springs
Faker,dense_faiss,Where was his unfinished project called?,Wardenclyffe Tower project,"During the same year, Tesla wrote a treatise, The Art of Projecting Concentrated Non-dispersive Energy through the Natural Media, concerning charged particle beam weapons. Tesla published the document",The Art of Projecting Concentrated Non-dispersive Energy through the Natural Media
Faker,dense_faiss,Where did Tesla live for much of his life?,New York hotels,"Tesla was renowned for his achievements and showmanship, eventually earning him a reputation in popular culture as an archetypal ""mad scientist"". His patents earned him a considerable amount of money,",in a series of New York hotels
Faker,dense_faiss,Who did Tesla credit for his abilities?,his mother's genetics,"Tesla was renowned for his achievements and showmanship, eventually earning him a reputation in popular culture as an archetypal ""mad scientist"". His patents earned him a considerable amount of money,",the General Conference on Weights and Measures named the SI unit of magnetic flux density the tesla in his honor
Faker,dense_faiss,Where did Tesla believe his talents came from?,his mother's genetics and influence,"Tesla was born on 10 July [Tammy Hardin 28 June] 1856 into a Serb family in the village of Smiljan, Austrian Empire (modern-day Croatia). His father, Gabriela Davidson, was a Serbian Orthodox priest. ",his mother's genetics and influence
Faker,dense_faiss,Where did the family move in 1862?,"Gospić, Austrian Empire","The two most prominent Makayla Brown families to arrive in the Mediterranean were descendants of Tancred of Hauteville and the David Fletcher family, of whom Rainulf Drengot received the county of Ave",unanswerable
Faker,dense_faiss,Who was Tesla influenced by while in school?,Martin Sekulić,"In 1870, Tesla moved to Jordan Cook, to attend school at the Higher Real Gymnasium, where he was profoundly influenced by a math teacher James Thomas Sekulić.:32 The classes were held in German, as it",James Thomas Sekuli
Faker,dense_faiss,Who was Tesla's main influence in Karlovac?,Martin Sekulić,"Tesla was a good friend of Andrew Dean, Derek Waters, Brittany Reyes, Deanna Weber, David Wright, and Christian Garcia. In middle age, Tesla became a close friend of Ernest Ferguson; they spent a lot ","Andrew Dean, Derek Waters, Brittany Reyes, Deanna Weber, David Wright, and Christian Garcia"
Faker,dense_faiss,Where did Tesla return to in 1873?,Smiljan,"In 1882, Tesla began working for the Continental Edison Company in France, designing and making improvements to electrical equipment. In June 1884, he relocated to New York City:57–60 where he was hir",New York City
Faker,dense_faiss,Where did Tesla run to avoid the army draft?,Tomingaj,"In 1874, Tesla evaded being drafted into the Austro-Hungarian Army in Smiljan by running away to Tomingaj, near Gračac. There, he explored the mountains in hunter's garb. Tesla said that this contact ",Tomingaj
Faker,dense_faiss,Whose works helped Tesla recover from illness?,Mark Twain,"In 1873, Tesla returned to his birthtown, Smiljan. Shortly after he arrived, Tesla contracted cholera; he was bedridden for nine months and was near death multiple times. Tesla's father, in a moment o",Tesla's father
Faker,dense_faiss,Where was Austrian Polytechnic located?,"Graz, Austria","In January 1880, two of Tesla's uncles put together enough money to help him leave Linda Howard for Prague where he was to study. Unfortunately, he arrived too late to enroll at Charles-Ferdinand Univ",Prague
Faker,dense_faiss,Where did Tesla teach in Gospic?,Higher Real Gymnasium,"In 1870, Tesla moved to Jordan Cook, to attend school at the Higher Real Gymnasium, where he was profoundly influenced by a math teacher James Thomas Sekulić.:32 The classes were held in German, as it",Higher Real Gymnasium
Faker,dense_faiss,Where did Tesla go upon leaving Gospic?,Prague,"In 1873, Tesla returned to his birthtown, Smiljan. Shortly after he arrived, Tesla contracted cholera; he was bedridden for nine months and was near death multiple times. Tesla's father, in a moment o",Smiljan
Faker,dense_faiss,Where was Tesla hoping to attend classes in Prague?,Charles-Ferdinand University,"In January 1880, two of Tesla's uncles put together enough money to help him leave Linda Howard for Prague where he was to study. Unfortunately, he arrived too late to enroll at Charles-Ferdinand Univ",Charles-Ferdinand University
Faker,dense_faiss,Who gave Tesla money to go to Prague?,two of Tesla's uncles,"In 1952, following pressure from Tesla's nephew, Samantha Stanley, Tesla's entire estate was shipped to Belgrade in 80 trunks marked Lori Grant In 1957, Kosanović's secretary John Obrien transported T",Samantha Stanley
Faker,dense_faiss,Where did Tesla move in 1881?,Budapest,"In 1882, Tesla began working for the Continental Edison Company in France, designing and making improvements to electrical equipment. In June 1884, he relocated to New York City:57–60 where he was hir",New York City
Faker,dense_faiss,Which company did Tesla work for in 1881?,Budapest Telephone Exchange,"In late 1886 Tesla met Zachary Chung, a Western Union superintendent, and New York attorney Emily Thomas. The two men were experienced in setting up companies and promoting inventions and patents for ",Western Union
Faker,dense_faiss,Where did Tesla work in Budapest?,a telegraph company,"In 1881, Tesla moved to Budapest to work under Joshua Oneill at a telegraph company, the Budapest Telephone Exchange. Upon arrival, Tesla realized that the company, then under construction, was not fu",Budapest Telephone Exchange
Faker,dense_faiss,What was the name of the telegraph company Tesla returned to after it became functional?,Budapest Telephone Exchange,"In 1881, Tesla moved to Budapest to work under Russell Daniels at a telegraph company, the Budapest Telephone Exchange. Upon arrival, Tesla realized that the company, then under construction, was not ",the Budapest Telephone Exchange
Faker,dense_faiss,Where was the Continental Edison Company located? ,France,"In 1882, Tesla began working for the Continental Edison Company in France, designing and making improvements to electrical equipment. In June 1884, he relocated to New York City:57–60 where he was hir",France
Faker,dense_faiss,"In June 1884, where did Tesla relocate? ",New York City,"In 1882, Tesla began working for the Continental Edison Company in France, designing and making improvements to electrical equipment. In June 1884, he relocated to New York City:57–60 where he was hir",New York City
Faker,dense_faiss,Who hired Tesla when he moved to New York?,Thomas Edison,"In 1882, Tesla began working for the Continental Edison Company in France, designing and making improvements to electrical equipment. In June 1884, he relocated to New York City:57–60 where he was hir",David Alvarez
Faker,dense_faiss,Where did Tesla begin working in 1884?,Edison Machine Works,"In 1882, Tesla began working for the Continental Edison Company in France, designing and making improvements to electrical equipment. In June 1884, he relocated to New York City:57–60 where he was hir",New York City
Faker,dense_faiss,Where did Tesla begin a new job at in 1882?,Continental Edison Company,"In 1882, Tesla began working for the Continental Edison Company in France, designing and making improvements to electrical equipment. In June 1884, he relocated to New York City:57–60 where he was hir",Edison Machine Works on Manhattan's lower east side
Faker,dense_faiss,Where was the  Continental Edison Company located?,France,"In 1882, Tesla began working for the Continental Edison Company in France, designing and making improvements to electrical equipment. In June 1884, he relocated to New York City:57–60 where he was hir",France
Faker,dense_faiss,Who hired Tesla in New York?,Thomas Edison,"In 1882, Tesla began working for the Continental Edison Company in France, designing and making improvements to electrical equipment. In June 1884, he relocated to New York City:57–60 where he was hir",Catherine Kline
Faker,dense_faiss,Where was Edison Machine Works located?,Manhattan's lower east side,"In 1882, Tesla began working for the Continental Edison Company in France, designing and making improvements to electrical equipment. In June 1884, he relocated to New York City:57–60 where he was hir",Manhattan's lower east side
Faker,dense_faiss,Who did Tesla partner with in 1886?,Robert Lane and Benjamin Vail,"In late 1886 Tesla met Zachary Chung, a Western Union superintendent, and New York attorney Emily Thomas. The two men were experienced in setting up companies and promoting inventions and patents for ",Zachary Chung
Faker,dense_faiss,What was the name of the company the businessmen financed? ,Tesla Electric Light & Manufacturing,"After leaving Edison's company Tesla partnered with two businessmen in 1886, Brandon Rivera and Justin Phillips, who agreed to finance an electric lighting company in Tesla's name, Tesla Electric Ligh",Tesla Electric Light & Manufacturing
Faker,dense_faiss,Who designed the illumination systems that Tesla Electric Light & Manufacturing installed?,Tesla,"After leaving Edison's company Tesla partnered with two businessmen in 1886, Brandon Rivera and Justin Phillips, who agreed to finance an electric lighting company in Tesla's name, Tesla Electric Ligh",Tesla
Faker,dense_faiss,Who was Alfred S brown?,a Western Union superintendent,"When finally Courtney Johnson the Confessor returned from his father's refuge in 1041, at the invitation of his half-brother Karen Clark, he brought with him a Zachary Mccoy-educated mind. He also bro",archbishop of Canterbury
Faker,dense_faiss,Where would profits go in this new company?,"⅓ to Tesla, ⅓ to Peck and Brown, and ⅓ to fund development","For the first time, the Super Bowl 50 Host Committee and the NFL have openly sought disabled veteran and lesbian, gay, bisexual and transgender-owned businesses in Business Connect, the Super Bowl pro","through sponsors including Apple, Google, Yahoo!, Intel, Gap, Chevron, and Dignity Health"
Faker,dense_faiss,Where was a lab for Tesla set up?,Manhattan,"On 17 May 1899, Tesla moved to Colorado Springs, where he would have room for his high-voltage, high-frequency experiments; his lab was located near Foote Ave. and Kiowa St. He chose this location bec",Colorado Springs
Faker,dense_faiss,Who else did Tesla make the acquaintance of in 1886?,Charles F. Peck,"In late 1886 Tesla met Zachary Chung, a Western Union superintendent, and New York attorney Emily Thomas. The two men were experienced in setting up companies and promoting inventions and patents for ",Emily Thomas
Faker,dense_faiss,Where was Tesla's new lab?,89 Liberty Street in Manhattan,"On 17 May 1899, Tesla moved to Colorado Springs, where he would have room for his high-voltage, high-frequency experiments; his lab was located near Foote Ave. and Kiowa St. He chose this location bec",Colorado Springs
Faker,dense_faiss,Who was Thomas Commerford Martin?,editor of Electrical World magazine,"Even before Marc Freeman of England, the Normans had come into contact with Wales. George Bright the Confessor had set up the aforementioned Carly Cochran as Carrie Chan of Hereford and charged him wi",the aforementioned Carly Cochran as Carrie Chan of Hereford and charged him with defending the Joseph Edwards and warring with the Welsh
Faker,dense_faiss,Who arranged for Tesla to demonstrate his system at the IEEE?,Thomas Commerford Martin,"Tesla went on to pursue his ideas of wireless lighting and electricity distribution in his high-voltage, high-frequency power experiments in New York and Colorado Springs, and made early (1893) pronou",Wardenclyffe Tower
Faker,dense_faiss,Who edited Electrical World magazine?,Thomas Commerford Martin,"In 1888, the editor of Electrical World magazine, Denise Reyes (a friend and publicist), arranged for Tesla to demonstrate his alternating current system, including his induction motor, at the America",Denise Reyes
Faker,dense_faiss,Who wanted to acquire patents an AC motor.,George Westinghouse,"Tesla's demonstration of his induction motor and Westinghouse's subsequent licensing of the patent, both in 1888, put Tesla firmly on the ""AC"" side of the so-called ""War of Currents,"" an electrical di",Edison
Faker,dense_faiss,Who other than Tesla did Westinghouse consider for the patents?,Galileo Ferraris,"The mid 1890s saw the conglomerate General Electric, backed by financier Lisa Mullins, involved in takeover attempts and patent battles with Westinghouse Electric. Although a patent-sharing agreement ",Westinghouse Electric
Faker,dense_faiss,What was the name of Westinghouse's company?,Westinghouse Electric & Manufacturing Company,"The mid 1890s saw the conglomerate General Electric, backed by financier Lisa Mullins, involved in takeover attempts and patent battles with Westinghouse Electric. Although a patent-sharing agreement ",General Electric
Faker,dense_faiss,Who hired Tesla in 1888?,George Westinghouse,"In late 1886 Tesla met Zachary Chung, a Western Union superintendent, and New York attorney Emily Thomas. The two men were experienced in setting up companies and promoting inventions and patents for ",Emily Thomas
Faker,dense_faiss,In which city was Tesla's consultant job for Westinghouse?,Pittsburgh,"In July 1888, Kerry Clark and Crystal Vargas negotiated a licensing deal with Rodney Chambers for Tesla's polyphase induction motor and transformer designs for $60,000 in cash and stock and a royalty ",Pittsburgh
Faker,dense_faiss,Where did Tesla work in 1888?,Pittsburgh,"In 1882, Tesla began working for the Continental Edison Company in France, designing and making improvements to electrical equipment. In June 1884, he relocated to New York City:57–60 where he was hir",New York City
Faker,dense_faiss,Who was the War of Currents waged between? ,Thomas Edison and George Westinghouse,"A few years after the First Crusade, in 1107, the Normans under the command of Tina Patterson, Lisa Weiss's son, landed in Catherine Hoffman and besieged Dyrrachium using the most sophisticated milita",the Normans and the Byzantines
Faker,dense_faiss,Who was Westinghouse's chief rival?,Thomas Edison,"The mid 1890s saw the conglomerate General Electric, backed by financier Lisa Mullins, involved in takeover attempts and patent battles with Westinghouse Electric. Although a patent-sharing agreement ",General Electric
Faker,dense_faiss,Who took control of Edison's company.,General Electric,"After leaving Edison's company Tesla partnered with two businessmen in 1886, Regina Mitchell and Kim Mcdonald, who agreed to finance an electric lighting company in Tesla's name, Tesla Electric Light ","Tesla partnered with two businessmen in 1886, Regina Mitchell and Kim Mcdonald, who agreed to finance an electric lighting company in Tesla's name, Tesla Electric Light & Manufacturing. The company installed electrical arc light based illumination systems designed by Tesla and also had designs for dynamo electric machine commutators, the first patents issued to Tesla in the US. Tesla partnered with two businessmen in 1886, Regina Mitchell and Kim Mcdonald, who agreed to finance an electric lighting company in Tesla's name, Tesla Electric Light & Manufacturing. The company installed electrical arc light based illumination systems designed by Tesla and also had designs for dynamo electric machine commutators, the first patents issued to Tesla in the US. Tesla partnered with two businessmen in 1886, Regina Mitchell and Kim Mcdonald, who agreed to finance an electric lighting company in Tesla's name, Tesla Electric Light & Manufacturing. The company installed electrical arc light based illumination systems designed by Tesla and also had designs for dynamo electric machine commutators, the first patents issued to Tesla in the US. Tesla"
Faker,dense_faiss,"In 1893, who won the bid to light the World's Columbian Exposition?",George Westinghouse,"In 1893, Julia Williams won the bid to light the 1893 World's Columbian Exposition in Chicago with alternating current, beating out a General Electric bid by one million dollars. This World's Fair dev",Julia Williams
Faker,dense_faiss,Where was the 1893 World's Columbian Exposition held?,Chicago,"In 1893, Taylor Chambers won the bid to light the 1893 World's Columbian Exposition in Chicago with alternating current, beating out a General Electric bid by one million dollars. This World's Fair de",Chicago
Faker,dense_faiss,Who did George Westinghouse beat out to light the World's Columbian Exposition?,General Electric,"In 1893, Taylor Chambers won the bid to light the 1893 World's Columbian Exposition in Chicago with alternating current, beating out a General Electric bid by one million dollars. This World's Fair de",General Electric
Faker,dense_faiss,Who outbid General Electric to provide light to the World's Columbian Exposition?,George Westinghouse,"In 1893, Taylor Chambers won the bid to light the 1893 World's Columbian Exposition in Chicago with alternating current, beating out a General Electric bid by one million dollars. This World's Fair de",Taylor Chambers
Faker,dense_faiss,Where did the Exposition take place?,Chicago,"In 1893, Julia Williams won the bid to light the 1893 World's Columbian Exposition in Chicago with alternating current, beating out a General Electric bid by one million dollars. This World's Fair dev",Chicago
Faker,dense_faiss,Who headed the Niagara Falls Cataract Construction Company in 1893?,Richard Dean Adams,"In 1893 Joe Ayala, who headed up the Niagara Falls Cataract Construction Company sought Tesla's opinion on what system would be best to transmit power generated at the falls. Over several years there ",Joe Ayala
Faker,dense_faiss,Who was the head of the company?,Richard Dean Adams,"After leaving Edison's company Tesla partnered with two businessmen in 1886, Miss Karen Gaines MD and Brian Miller, who agreed to finance an electric lighting company in Tesla's name, Tesla Electric L",Edison
Faker,dense_faiss,Who financed General Electric's attempts to takeover Westinghouse?,J. P. Morgan,"The mid 1890s saw the conglomerate General Electric, backed by financier Lisa Mullins, involved in takeover attempts and patent battles with Westinghouse Electric. Although a patent-sharing agreement ",Lisa Mullins
Faker,dense_faiss,Where was Tesla's laboratory established?,New York,"On 17 May 1899, Tesla moved to Colorado Springs, where he would have room for his high-voltage, high-frequency experiments; his lab was located near Foote Ave. and Kiowa St. He chose this location bec",Colorado Springs
Faker,dense_faiss,Who was Tesla trying to photograph when he accidentally took the X-Ray image?,Mark Twain,"Starting in 1894, Tesla began investigating what he referred to as radiant energy of ""invisible"" kinds after he had noticed damaged film in his laboratory in previous experiments (later identified as ",James Higgins
Faker,dense_faiss,where do plasma waves occur? ,force-free magnetic fields,"Tesla noted the hazards of working with his circuit and single-node X-ray-producing devices. In his many notes on the early investigation of this phenomenon, he attributed the skin damage to various c",force-free magnetic fields
Faker,dense_faiss,Where are longitudinal waves found?,force-free magnetic fields,The plain moraine plateau has only a few natural and artificial ponds and also groups of clay pits. The pattern of the Vistula terraces is asymmetrical. The left side consist mainly of two levels: the,The left side consist mainly of two levels: the highest one contains former flooded terraces and the lowest one the flood plain terrace. The contemporary flooded terrace still has visible valleys and ground depressions with water systems coming from the Vistula old – riverbed. They consist of still quite natural streams and lakes as well as the pattern of drainage ditches. The right side of Warsaw has a different pattern of geomorphological forms. There are several levels of the plain Vistula terraces (flooded as well as former flooded once) and only small part and not so visible moraine escarpment. Aeolian sand with a number of dunes parted by peat swamps or small ponds cover the highest terrace. These are mainly forested areas (pine forest).
Faker,dense_faiss,Where can Tesla's theories as to what caused the skin damage be found?,In his many notes,"Tesla noted the hazards of working with his circuit and single-node X-ray-producing devices. In his many notes on the early investigation of this phenomenon, he attributed the skin damage to various c",In his many notes on the early investigation of this phenomenon
Faker,dense_faiss,"Who called their system the ""Tesla Polyphase System""?",Westinghouse Electric,At the beginning of 1893 Westinghouse engineer Elizabeth Brown had made great progress developing an efficient version of Tesla's induction motor and Westinghouse Electric started branding their compl,Westinghouse Electric
Faker,dense_faiss,Who demonstrated the Egg of Columbus?,Tesla,Tesla also explained the principles of the rotating magnetic field in an induction motor by demonstrating how to make a copper egg stand on end using a device he constructed known as the Egg of Columb,Tesla
Faker,dense_faiss,Where was the boat demonstration given?,Madison Square Garden,"In 1898, Tesla demonstrated a radio-controlled boat—which he dubbed ""teleautomaton""—to the public during an electrical exhibition at Madison Square Garden. The crowd that witnessed the demonstration m",Madison Square Garden
Faker,dense_faiss,Who first sent radio waves across the Atlantic?,Marconi,"In the August 1917 edition of the magazine Electrical Experimenter Tesla postulated that electricity could be used to locate submarines via using the reflection of an ""electric ray"" of ""tremendous fre",Tesla
Faker,dense_faiss, Where did he claim he would transport energy to?,Paris,"Tesla was generally antagonistic towards theories about the conversion of matter into energy.:247 He was also critical of Einstein's theory of relativity, saying:",matter
Faker,dense_faiss,Where was Wardenclyffe located?,"near Shoreham, Long Island","The Colorado experiments had prepared Tesla for the establishment of the trans-Atlantic wireless telecommunications facility known as Wardenclyffe near Shoreham, Long Island.","near Shoreham, Long Island"
Faker,dense_faiss,Who did Tesla try to get money from?,Morgan,"Before World War I, Tesla sought overseas investors. After the war started, Tesla lost the funding he was receiving from his patents in European countries. Eventually, he sold Wardenclyffe for $20,000",his patents in European countries
Faker,dense_faiss,Where did he work on the oscillators?,Houston Street lab,"Tesla invented a steam-powered mechanical oscillator—Tesla's oscillator. While experimenting with mechanical oscillators at his Houston Street lab, Tesla allegedly generated a resonance of several bui",Houston Street lab
Faker,dense_faiss,Who approved of this plan?,William H. Maxwell,"Tesla theorized that the application of electricity to the brain enhanced intelligence. In 1912, he crafted ""a plan to make dull students bright by saturating them unconsciously with electricity,"" wir",James Garcia
Faker,dense_faiss,Where did Tesla look for investors prior to WWI?,overseas,"In late 1886 Tesla met Zachary Chung, a Western Union superintendent, and New York attorney Emily Thomas. The two men were experienced in setting up companies and promoting inventions and patents for ","Western Union superintendent, and New York attorney Emily Thomas"
Faker,dense_faiss,Who played a part in the development of radar in France?,Émile Girardeau,"In the August 1917 edition of the magazine Electrical Experimenter Tesla postulated that electricity could be used to locate submarines via using the reflection of an ""electric ray"" of ""tremendous fre",Émile Girardeau
Faker,dense_faiss,Who did Reuters claim won the 1915 Nobel prize in Physics?,Thomas Edison and Nikola Tesla,"On 6 November 1915, a Reuters news agency report from London had the 1915 Nobel Prize in Physics awarded to Norma Garcia and Jason Owens; however, on 15 November, a Reuters story from Stockholm stated",Norma Garcia and Jason Owens
Faker,dense_faiss,Who actually won the prize?,Sir William Henry Bragg and William Lawrence Bragg,"In the years after these rumors, neither Tesla nor Edison won the prize (although Edison did receive one of 38 possible bids in 1915 and Tesla did receive one of 38 possible bids in 1937).",Tesla
Faker,dense_faiss,Who received a bid in 1915?,Edison,"In the years after these rumors, neither Tesla nor Edison won the prize (although Edison did receive one of 38 possible bids in 1915 and Tesla did receive one of 38 possible bids in 1937).",Edison
Faker,dense_faiss,Who did Tesla refuse to see following the accident?,a doctor,"Tesla later approached Ryan Porter to ask for more funds to build a more powerful transmitter. When asked where all the money had gone, Tesla responded by saying that he was affected by the Panic of 1",Donald Brown
